38
10
17
26
77
23
49
70
30
20
50
11
12
78
20
13
37
11
11
24
25
17
13
12
12
32
24
27
16
40
16
17
24
24
11
24
13
9
29
12
16
21
27
35
15
20
28
31
19
14
22
12
22
13
14
15
31
34
13
14
23
35
11
14
36
15
28
40
24
22
29
18
30
14
19
43
11
14
25
14
19
10
25
25
28
11
34
21
14
24
37
19
13
29
23
12
18
14
14
29
